Date,Open,High,Low,Close,Adj Close,Volume
2021-10-22,114.410004,114.980003,114.070000,114.550003,108.468353,3396400
2021-10-25,114.739998,114.879997,113.360001,114.709999,108.619865,4290600
2021-10-26,114.919998,115.279999,114.250000,114.919998,108.818695,5948000
2021-10-27,115.570000,115.570000,113.080002,113.510002,107.483566,5853900
2021-10-28,113.739998,114.599998,112.459999,113.199997,107.190018,7697600
2021-10-29,107.500000,107.989998,104.019997,106.070000,100.438576,27419600
2021-11-01,107.230003,110.150002,107.199997,109.800003,103.970535,14184600
2021-11-02,110.250000,111.820000,109.790001,111.449997,105.532936,11538900
2021-11-03,111.330002,112.919998,110.110001,112.610001,106.631355,6422600
2021-11-04,111.599998,112.419998,110.930000,112.160004,106.205246,8212600
2021-11-05,113.239998,117.330002,113.139999,116.910004,110.703049,10256800
2021-11-08,116.519997,117.470001,114.570000,115.160004,109.045967,8753300
2021-11-09,114.650002,115.599998,113.370003,114.129997,108.070641,6754700
2021-11-10,112.910004,114.459999,112.599998,113.250000,107.699753,6563700
2021-11-11,113.250000,113.250000,110.540001,111.440002,105.978462,7191900
2021-11-12,111.739998,112.239998,111.089996,111.720001,106.244743,7350400
2021-11-15,112.120003,113.650002,111.580002,111.870003,106.387390,6566100
2021-11-16,112.279999,113.110001,111.510002,112.230003,106.729759,7965000
2021-11-17,112.220001,113.110001,111.660004,112.519997,107.005531,5768600
2021-11-18,112.120003,113.230003,111.339996,112.900002,107.366920,5632100
2021-11-19,112.730003,112.900002,109.769997,110.779999,105.350807,6921800
2021-11-22,111.110001,112.589996,110.669998,111.449997,105.987968,5967300
2021-11-23,112.000000,114.110001,111.779999,113.580002,108.013596,7911000
2021-11-24,113.410004,114.260002,113.080002,113.970001,108.384483,4464300
2021-11-26,110.010002,110.830002,109.250000,110.660004,105.236694,6703200
2021-11-29,111.360001,111.690002,109.620003,110.730003,105.303268,7114100
2021-11-30,109.550003,111.089996,109.050003,109.639999,104.266678,9483300
2021-12-01,110.959999,113.349998,108.550003,108.660004,103.334717,7618500
2021-12-02,109.169998,112.080002,109.169998,111.419998,105.959450,7709400
2021-12-03,111.849998,112.849998,110.080002,111.239998,105.788269,7014100
2021-12-06,112.010002,114.169998,111.709999,113.360001,107.804359,8280200
2021-12-07,115.059998,117.190002,114.790001,116.260002,110.562256,8786900
2021-12-08,115.779999,116.650002,115.150002,116.250000,110.552727,5807000
2021-12-09,115.800003,116.410004,115.239998,115.349998,109.696838,5664700
2021-12-10,115.820000,117.089996,115.779999,116.730003,111.009216,6110800
2021-12-13,116.160004,116.830002,115.220001,115.559998,109.896545,6479400
2021-12-14,114.570000,115.300003,114.029999,114.709999,109.088211,6854600
2021-12-15,114.809998,115.199997,112.760002,114.680000,109.059692,6902400
2021-12-16,115.000000,115.400002,113.220001,113.589996,108.023094,7544400
2021-12-17,111.269997,111.800003,108.220001,108.629997,103.306168,13696900
2021-12-20,107.070000,108.120003,106.610001,108.089996,102.792633,6313700
2021-12-21,109.000000,110.900002,108.870003,110.370003,104.960915,4682200
2021-12-22,110.199997,111.779999,110.000000,111.739998,106.263756,3643300
2021-12-23,112.230003,112.910004,111.989998,112.370003,106.862892,3359600
2021-12-27,112.599998,114.370003,112.389999,114.220001,108.622223,3716700
2021-12-28,114.000000,116.279999,113.809998,115.570000,109.906052,4561600
2021-12-29,115.400002,116.959999,115.309998,116.379997,110.676361,4215300
2021-12-30,116.379997,117.339996,116.080002,116.239998,110.543221,4068700
2021-12-31,115.669998,117.480003,115.599998,116.970001,111.237457,3674900
2022-01-03,116.470001,117.800003,114.779999,116.680000,110.961647,5475700
2022-01-04,116.900002,117.050003,114.169998,114.239998,108.641235,8367600
2022-01-05,114.400002,114.959999,110.400002,110.440002,105.027473,8662300
2022-01-06,110.000000,111.879997,109.989998,111.139999,105.693169,6099900
2022-01-07,108.220001,109.709999,107.480003,107.570000,102.298126,11266400
2022-01-10,106.620003,107.010002,104.419998,106.029999,100.833603,8499400
2022-01-11,106.040001,106.169998,103.709999,104.040001,98.941139,13073200
2022-01-12,104.440002,105.320000,103.680000,103.870003,98.779457,11810500
2022-01-13,104.150002,104.669998,102.089996,102.400002,97.381500,9818500
2022-01-14,101.910004,101.910004,99.089996,100.120003,95.213234,13703200
2022-01-18,99.169998,99.360001,97.510002,97.730003,92.940376,11396000
2022-01-19,97.940002,98.389999,96.779999,96.870003,92.122520,10856800
2022-01-20,97.489998,98.940002,95.589996,95.720001,91.028885,20311500
2022-01-21,95.900002,98.410004,95.470001,96.309998,91.589966,13438300
2022-01-24,94.750000,98.349998,94.410004,98.099998,93.292252,17201400
2022-01-25,96.669998,98.089996,95.129997,97.010002,92.255661,12368500
2022-01-26,97.699997,98.639999,94.900002,95.580002,90.895752,11863000
2022-01-27,96.620003,97.169998,95.059998,95.320000,90.648491,7322200
2022-01-28,95.059998,97.220001,93.790001,97.209999,92.445862,8345400
2022-01-31,97.029999,98.400002,96.419998,98.320000,93.501457,8807700
2022-02-01,98.419998,99.029999,96.800003,98.760002,93.919899,11601900
2022-02-02,95.800003,99.150002,94.739998,97.730003,92.940376,15578800
2022-02-03,96.839996,97.470001,95.669998,95.940002,91.238098,8901100
2022-02-04,95.410004,95.940002,93.830002,95.000000,90.344162,8267600
2022-02-07,95.349998,96.110001,94.879997,95.190002,90.524864,6849000
2022-02-08,95.290001,96.029999,94.349998,94.919998,90.268082,7161000
2022-02-09,96.250000,97.970001,96.199997,97.129997,92.369774,9353700
2022-02-10,95.459999,96.809998,94.980003,95.309998,91.098534,9098800
2022-02-11,95.589996,96.489998,93.360001,93.730003,89.588371,6924800
2022-02-14,93.750000,94.489998,92.419998,93.650002,89.511902,7948500
2022-02-15,95.150002,95.459999,94.360001,94.510002,90.333885,7722200
2022-02-16,94.339996,95.550003,93.160004,95.180000,90.974297,6545800
2022-02-17,94.419998,94.629997,92.779999,93.050003,88.938400,6578200
2022-02-18,92.559998,94.050003,92.529999,93.339996,89.215591,6210600
2022-02-22,93.599998,94.040001,92.360001,93.110001,88.995750,8622500
2022-02-23,93.879997,93.879997,89.440002,89.650002,85.688637,9674800
2022-02-24,87.500000,91.199997,87.250000,91.010002,86.988548,9260500
2022-02-25,91.300003,92.790001,90.279999,92.580002,88.489189,7039400
2022-02-28,91.290001,92.309998,90.620003,91.790001,87.734085,8591500
2022-03-01,91.489998,91.510002,89.650002,90.139999,86.156998,7100700
2022-03-02,90.769997,93.279999,90.589996,92.769997,88.670769,10721100
2022-03-03,93.480003,93.500000,91.080002,91.529999,87.485565,6587400
2022-03-04,90.970001,91.160004,89.449997,90.029999,86.051857,7179800
2022-03-07,90.040001,90.050003,84.349998,84.459999,80.727982,14608700
2022-03-08,84.760002,86.919998,83.760002,84.000000,80.288300,10692000
2022-03-09,86.500000,88.129997,86.330002,87.599998,83.729218,8811600
2022-03-10,86.089996,87.360001,85.599998,87.160004,83.308662,9114300
2022-03-11,88.349998,88.809998,82.540001,82.730003,79.074425,15351700
2022-03-14,82.320000,82.339996,78.919998,79.290001,75.786430,18199300
2022-03-15,80.500000,83.440002,80.279999,83.120003,79.447182,12542300
2022-03-16,88.010002,90.089996,85.620003,87.410004,83.547630,21207900
2022-03-17,87.459999,87.949997,86.010002,87.660004,83.786583,8554200
2022-03-18,86.120003,89.750000,84.980003,89.599998,85.640839,23784200
2022-03-21,89.610001,89.720001,85.970001,86.860001,83.021935,11925300
2022-03-22,87.400002,89.099998,87.150002,87.889999,84.006409,8447400
2022-03-23,87.360001,87.709999,86.099998,86.220001,82.410202,7670500
2022-03-24,86.830002,87.150002,85.559998,87.120003,83.270439,6163400
2022-03-25,87.389999,87.669998,86.220001,87.449997,83.585861,7048100
2022-03-28,87.480003,88.419998,86.750000,88.379997,84.474762,5981000
2022-03-29,89.699997,91.900002,89.660004,91.230003,87.198830,8963200
2022-03-30,90.750000,91.540001,90.400002,91.029999,87.007668,8122100
2022-03-31,91.320000,92.629997,90.970001,90.970001,86.950325,11306100
2022-04-01,91.500000,91.889999,90.480003,91.489998,87.447342,6516300
2022-04-04,87.889999,88.459999,86.180000,88.089996,84.197578,16243100
2022-04-05,86.559998,86.620003,83.820000,84.120003,80.403000,17525800
2022-04-06,83.650002,83.889999,82.070000,83.360001,79.676575,10567000
2022-04-07,82.989998,83.500000,81.449997,83.120003,79.447182,10869100
2022-04-08,83.190002,83.190002,81.339996,81.519997,77.917870,9286800
2022-04-11,80.879997,81.739998,80.290001,80.680000,77.114990,8623200
2022-04-12,80.830002,81.269997,79.650002,79.790001,76.264336,8472500
2022-04-13,79.879997,81.309998,79.610001,80.919998,77.344398,8604400
2022-04-14,80.750000,81.080002,79.250000,79.500000,75.987144,9567200
2022-04-18,79.040001,79.970001,78.879997,79.599998,76.082718,7797300
2022-04-19,79.620003,81.540001,79.410004,81.220001,77.631142,8622100
2022-04-20,81.309998,81.519997,80.000000,80.169998,76.627541,8368800
2022-04-21,81.050003,81.190002,78.730003,78.959999,75.470993,8152500
2022-04-22,78.889999,79.480003,77.779999,77.919998,74.476959,10315500
2022-04-25,77.379997,78.080002,76.730003,77.980003,74.534317,10259000
2022-04-26,77.489998,77.580002,75.629997,75.629997,72.288139,8800500
2022-04-27,75.379997,76.430000,74.680000,74.739998,71.437477,8467300
2022-04-28,75.620003,77.099998,74.860001,76.580002,73.196175,8818500
2022-04-29,76.019997,76.769997,74.480003,74.639999,71.341888,9199300
2022-05-02,75.250000,75.720001,73.470001,75.370003,72.039627,12379000
2022-05-03,75.720001,75.790001,73.379997,74.330002,71.045586,15570100
2022-05-04,79.309998,82.870003,77.919998,81.639999,78.032570,30199700
2022-05-05,80.430000,81.220001,77.129997,77.480003,74.056389,19114700
2022-05-06,77.029999,77.199997,75.209999,76.519997,73.138824,11165800
2022-05-09,75.239998,76.550003,73.330002,73.489998,70.242699,12863600
2022-05-10,74.849998,75.050003,71.610001,71.860001,68.684723,14085900
2022-05-11,71.550003,71.949997,69.959999,70.059998,66.964264,12118100
2022-05-12,69.150002,70.029999,68.389999,69.900002,67.281898,15460600
2022-05-13,71.879997,75.730003,71.879997,75.599998,72.768417,18156300
2022-05-16,74.940002,75.440002,72.309998,72.419998,69.707520,11435300
2022-05-17,74.010002,74.349998,72.839996,73.720001,70.958832,12454500
2022-05-18,73.150002,73.540001,70.779999,71.279999,68.610222,10576500
2022-05-19,71.099998,72.419998,70.330002,71.930000,69.235870,11193700
2022-05-20,72.879997,73.430000,71.459999,73.389999,70.641182,15941800
2022-05-23,73.730003,74.269997,72.570000,73.419998,70.670052,10741900
2022-05-24,72.970001,73.330002,71.269997,72.720001,69.996284,9227700
2022-05-25,72.720001,73.500000,71.930000,72.480003,69.765266,8344400
2022-05-26,72.949997,74.769997,72.870003,74.489998,71.699982,8940900
2022-05-27,75.230003,76.720001,75.150002,76.709999,73.836838,8498400
2022-05-31,76.970001,79.660004,76.550003,78.500000,75.559799,23361800
2022-06-01,78.750000,78.879997,76.050003,76.279999,73.422943,7579000
2022-06-02,76.540001,79.500000,75.849998,79.419998,76.445320,10241500
2022-06-03,79.000000,79.900002,78.320000,79.050003,76.089195,10415700
2022-06-06,79.699997,81.300003,78.529999,78.980003,76.021820,7239400
2022-06-07,78.570000,79.750000,78.260002,79.470001,76.493469,5517100
2022-06-08,78.900002,79.769997,78.260002,78.470001,75.530914,5178300
2022-06-09,77.970001,80.269997,77.730003,78.910004,75.954437,13248100
2022-06-10,77.019997,77.790001,75.660004,75.669998,72.835793,8694300
2022-06-13,73.089996,74.010002,71.910004,72.360001,69.649765,9282800
2022-06-14,72.849998,73.839996,71.529999,72.309998,69.601639,7635600
2022-06-15,73.250000,75.269997,73.110001,74.190002,71.411224,7682300
2022-06-16,72.430000,72.610001,70.349998,70.949997,68.292580,10147000
2022-06-17,71.080002,72.440002,70.769997,71.870003,69.178123,9824300
2022-06-21,73.059998,73.169998,72.029999,72.959999,70.227303,7872500
2022-06-22,72.370003,73.820000,72.220001,73.300003,70.554558,6702200
2022-06-23,73.860001,75.360001,73.510002,75.199997,72.383400,6586400
2022-06-24,75.660004,78.150002,75.550003,78.110001,75.184395,18012000
2022-06-27,78.000000,78.440002,77.269997,77.680000,74.770500,6672200
2022-06-28,78.389999,79.889999,76.190002,76.339996,73.480690,7206400
2022-06-29,76.209999,77.150002,75.639999,76.430000,73.567329,8983900
2022-06-30,76.010002,76.879997,74.870003,76.389999,73.528824,6781100
2022-07-01,76.730003,79.470001,76.540001,79.260002,76.291328,7539200
2022-07-05,78.019997,79.550003,77.360001,79.519997,76.541588,8087800
2022-07-06,79.830002,80.470001,78.180000,78.860001,75.906311,4652800
2022-07-07,78.809998,79.650002,78.370003,79.239998,76.272072,5395600
2022-07-08,78.690002,79.629997,78.269997,79.279999,76.310577,3927100
2022-07-11,78.849998,79.050003,77.430000,77.900002,74.982262,5351500
2022-07-12,78.360001,79.440002,77.379997,77.760002,74.847511,5393400
2022-07-13,75.989998,78.540001,75.730003,77.919998,75.001518,3897500
2022-07-14,77.089996,78.370003,76.809998,78.199997,75.271019,4504500
2022-07-15,78.610001,80.209999,78.610001,79.620003,76.637848,5584100
2022-07-18,80.029999,81.669998,80.000000,80.230003,77.224998,6768800
2022-07-19,81.110001,82.669998,80.910004,82.550003,79.458099,5949200
2022-07-20,82.480003,83.470001,81.889999,83.269997,80.151131,6850600
2022-07-21,82.949997,83.610001,82.650002,83.540001,80.411018,7695300
2022-07-22,84.160004,84.430000,82.839996,83.589996,80.459145,6283600
2022-07-25,83.589996,83.699997,81.040001,81.500000,78.447418,5861100
2022-07-26,81.220001,81.419998,80.000000,80.309998,77.302002,6587000
2022-07-27,81.230003,83.410004,81.120003,82.959999,79.852737,6372600
2022-07-28,83.190002,84.889999,82.820000,84.669998,81.498703,5594600
2022-07-29,84.599998,84.980003,83.930000,84.779999,81.604584,5802700
2022-08-01,84.190002,85.589996,84.029999,84.910004,81.729713,7313700
2022-08-02,84.699997,85.139999,83.620003,83.709999,80.574654,7254700
2022-08-03,86.010002,87.970001,83.910004,87.269997,84.001305,12915700
2022-08-04,87.209999,88.279999,86.570000,86.879997,83.625916,7086700
2022-08-05,85.760002,86.150002,84.919998,85.730003,82.519005,4835100
2022-08-08,86.150002,86.860001,85.419998,85.720001,82.509361,4878400
2022-08-09,85.739998,85.830002,84.459999,84.839996,81.662315,3498400
2022-08-10,86.500000,86.900002,86.089996,86.489998,83.250526,5072300
2022-08-11,86.940002,87.550003,86.500000,87.269997,84.479919,5595700
2022-08-12,87.309998,88.400002,87.190002,88.309998,85.486679,5154000
2022-08-15,88.110001,89.250000,88.010002,89.160004,86.309502,5601000
2022-08-16,88.779999,89.930000,88.540001,89.400002,86.541832,4580800
2022-08-17,88.400002,89.000000,87.860001,88.349998,85.525398,3831300
2022-08-18,88.029999,88.779999,87.680000,88.550003,85.719009,3428300
2022-08-19,87.769997,87.970001,86.550003,86.919998,84.141113,4597700
2022-08-22,85.379997,85.550003,84.339996,84.949997,82.234100,5915200
2022-08-23,84.849998,85.610001,84.580002,84.690002,81.982414,4560400
2022-08-24,84.760002,86.480003,84.480003,86.050003,83.298935,4386000
2022-08-25,86.349998,87.629997,86.300003,87.389999,84.596085,4236300
2022-08-26,87.510002,87.989998,83.959999,84.059998,81.372559,6674900
2022-08-29,83.199997,84.660004,83.040001,84.120003,81.430641,5035500
2022-08-30,84.180000,85.019997,82.690002,83.410004,80.743332,6812500
2022-08-31,83.870003,84.760002,83.650002,84.070000,81.382233,6570100
2022-09-01,83.699997,85.470001,82.930000,85.400002,82.669716,7556800
2022-09-02,85.470001,85.769997,82.550003,82.940002,80.288361,10336800
2022-09-06,83.070000,84.620003,81.669998,84.519997,81.817841,11062800
2022-09-07,85.110001,88.620003,84.919998,88.309998,85.486679,9946800
2022-09-08,87.300003,89.480003,87.160004,89.459999,86.599907,7721100
2022-09-09,89.500000,89.949997,88.639999,88.690002,85.854538,7094600
2022-09-12,89.769997,90.379997,88.540001,89.070000,86.222374,9078900
2022-09-13,86.720001,89.300003,86.070000,87.839996,85.031708,16033600
2022-09-14,89.570000,93.480003,89.510002,92.699997,89.736328,24320600
2022-09-15,92.089996,93.150002,91.730003,92.220001,89.271675,11052400
2022-09-16,91.150002,92.099998,90.650002,91.309998,88.390762,11987600
2022-09-19,90.889999,92.550003,90.830002,92.139999,89.194229,6287000
2022-09-20,91.660004,92.019997,90.099998,90.790001,87.887398,6560000
2022-09-21,91.290001,91.519997,88.570000,88.599998,85.767403,8806800
2022-09-22,88.000000,88.019997,84.379997,84.699997,81.992088,9953000
2022-09-23,83.900002,84.440002,83.230003,84.169998,81.479034,7153200
2022-09-26,84.309998,86.029999,84.279999,84.809998,82.098572,7583500
2022-09-27,85.970001,86.500000,83.169998,84.279999,81.585518,8628800
2022-09-28,84.680000,87.480003,84.250000,87.110001,84.325050,7850800
2022-09-29,86.809998,87.339996,85.610001,86.570000,83.802307,6881500
2022-09-30,86.570000,86.699997,84.150002,84.260002,81.566170,7737500
2022-10-03,84.750000,86.220001,83.800003,85.620003,82.882683,6739900
2022-10-04,87.089996,88.949997,86.860001,88.510002,85.680290,5982400
2022-10-05,87.730003,90.639999,87.550003,90.120003,87.238808,7980800
2022-10-06,90.190002,90.900002,89.260002,89.349998,86.493431,6893800
2022-10-07,88.540001,88.900002,86.300003,87.029999,84.247604,6606400
2022-10-10,87.010002,87.570000,86.129997,87.059998,84.276642,5092400
2022-10-11,86.709999,87.199997,85.639999,86.209999,83.453812,5531300
2022-10-12,87.000000,88.059998,86.410004,86.870003,84.092712,5261900
2022-10-13,85.089996,89.970001,84.709999,89.370003,86.512794,7616600
2022-10-14,90.010002,90.699997,86.239998,86.370003,83.608711,6315200
2022-10-17,87.900002,89.220001,87.809998,88.900002,86.057831,6255300
2022-10-18,90.110001,90.470001,88.080002,88.959999,86.115906,5484400
2022-10-19,88.389999,89.129997,87.010002,87.519997,84.721931,6473400
2022-10-20,87.330002,88.230003,86.470001,86.790001,84.015282,4540700
2022-10-21,87.000000,88.970001,86.559998,88.610001,85.777077,9088800
2022-10-24,86.900002,87.510002,82.430000,83.760002,81.082153,16499300
2022-10-25,84.099998,86.000000,84.099998,85.209999,82.485794,10674000
2022-10-26,85.610001,88.230003,85.480003,85.889999,83.144043,9987000
2022-10-27,86.129997,86.400002,84.080002,85.279999,82.553551,9524600
2022-10-28,85.169998,87.790001,84.309998,87.099998,84.315361,8284900
2022-10-31,86.599998,87.570000,85.949997,86.589996,83.821663,7401100
2022-11-01,88.059998,88.879997,86.580002,87.099998,84.315361,6219600
2022-11-02,87.269997,88.580002,84.529999,84.580002,81.875931,7653200
2022-11-03,84.070000,85.470001,82.970001,84.680000,81.972733,8855100
2022-11-04,91.980003,93.599998,90.519997,91.860001,88.923195,20194300
2022-11-07,91.669998,92.360001,89.279999,90.449997,87.558258,10190200
2022-11-08,90.919998,93.779999,90.919998,92.750000,89.784729,9675500
2022-11-09,91.610001,92.599998,91.339996,91.629997,89.210304,6271200
2022-11-10,93.889999,96.419998,93.330002,96.260002,93.718048,10408400
2022-11-11,96.760002,98.669998,96.570000,97.379997,94.808456,8294400
2022-11-14,97.129997,98.559998,96.690002,97.419998,94.847412,8521100
2022-11-15,98.910004,99.529999,97.290001,97.830002,95.246590,6410000
2022-11-16,96.519997,97.959999,96.260002,97.070000,94.506653,5348900
2022-11-17,95.209999,97.010002,95.099998,96.970001,94.409309,5245600
2022-11-18,97.750000,98.349998,97.129997,97.949997,95.363411,5964800
2022-11-21,96.989998,98.489998,96.699997,98.320000,95.723648,4499200
2022-11-22,98.500000,98.730003,97.519997,98.430000,95.830742,5398600
2022-11-23,98.489998,100.080002,98.269997,99.519997,96.891953,5944900
2022-11-25,99.639999,99.879997,98.519997,99.559998,96.930893,2320000
2022-11-28,98.989998,100.160004,98.559998,98.660004,96.054672,5257300
2022-11-29,98.959999,99.330002,98.199997,98.660004,96.054672,4423900
2022-11-30,99.050003,102.559998,98.519997,102.199997,99.501183,15000800
2022-12-01,102.330002,103.559998,101.949997,103.370003,100.640297,7452300
2022-12-02,102.019997,105.540001,101.820000,105.050003,102.275940,7916900
2022-12-05,103.389999,104.239998,103.000000,103.550003,100.815529,9285800
2022-12-06,103.820000,104.190002,101.440002,102.080002,99.384361,8383000
2022-12-07,101.290001,102.970001,101.059998,101.870003,99.179901,4194300
2022-12-08,102.739998,103.910004,102.400002,103.739998,101.000519,5465100
2022-12-09,103.430000,103.500000,101.750000,101.790001,99.102013,7999600
2022-12-12,101.129997,102.849998,100.820000,102.699997,99.987976,5796000
2022-12-13,104.820000,105.199997,100.989998,102.110001,99.413574,7066000
2022-12-14,102.320000,103.300003,100.699997,102.190002,99.491455,5624000
2022-12-15,101.209999,101.550003,99.449997,99.989998,97.349556,7244400
2022-12-16,99.279999,99.540001,98.019997,98.830002,96.220177,13862300
2022-12-19,98.430000,98.809998,97.730003,98.300003,95.704170,5771100
2022-12-20,98.190002,98.580002,97.269997,98.000000,95.412102,4533500
2022-12-21,96.720001,99.070000,96.349998,98.669998,96.064407,5566300
2022-12-22,98.449997,98.559998,96.169998,97.760002,95.178436,4756900
2022-12-23,97.589996,98.300003,96.879997,98.269997,95.674965,3944500
2022-12-27,98.570000,99.459999,98.209999,99.199997,96.580414,4402500
2022-12-28,99.410004,99.910004,98.389999,98.599998,95.996246,3491500
2022-12-29,99.000000,100.650002,98.669998,99.769997,97.135353,3976100
2022-12-30,99.190002,99.250000,98.239998,99.199997,96.580414,3988900
2023-01-03,100.559998,101.169998,99.470001,100.830002,98.167366,6607700
2023-01-04,102.690002,104.730003,102.550003,104.459999,101.701508,8166600
2023-01-05,104.489998,105.099998,103.489998,104.430000,101.672295,5575100
2023-01-06,105.379997,107.000000,105.010002,106.690002,103.872620,9644100
2023-01-09,106.519997,106.680000,104.430000,104.739998,101.974106,10124800
2023-01-10,104.360001,106.430000,104.169998,106.000000,103.200844,4183600
2023-01-11,105.809998,106.440002,104.860001,106.300003,103.492928,5634400
2023-01-12,106.290001,106.440002,105.169998,105.849998,103.054802,4882000
2023-01-13,105.070000,107.300003,105.070000,107.230003,104.398361,5529700
2023-01-17,106.949997,107.599998,106.309998,106.750000,103.931038,7477200
2023-01-18,107.139999,107.470001,104.910004,105.000000,102.227249,5725800
2023-01-19,105.000000,105.699997,104.239998,104.260002,101.506790,5115800
2023-01-20,104.400002,105.199997,103.889999,105.040001,102.266197,6543500
2023-01-23,105.040001,106.889999,104.400002,106.209999,103.405296,6320500
2023-01-24,106.400002,106.870003,105.410004,106.639999,103.823936,5517200
2023-01-25,106.059998,107.139999,105.900002,106.980003,104.154968,5416900
2023-01-26,107.300003,108.800003,107.059998,108.760002,105.887955,6324100
2023-01-27,108.739998,109.760002,108.339996,109.019997,106.141090,6851100
2023-01-30,108.260002,108.870003,107.419998,108.400002,105.537476,6880700
2023-01-31,108.260002,109.150002,107.500000,109.139999,106.257919,5816300
2023-02-01,108.970001,110.779999,107.980003,109.989998,107.085472,5841200
2023-02-02,110.040001,110.830002,108.000000,109.150002,106.267654,9852900
2023-02-03,104.580002,106.440002,103.040001,104.300003,101.545746,15200500
2023-02-06,104.000000,106.169998,103.300003,105.019997,102.246712,6392200
2023-02-07,104.830002,107.379997,104.559998,106.830002,104.008919,6207500
2023-02-08,106.320000,106.540001,105.650002,106.300003,103.492928,5557500
2023-02-09,105.730003,106.610001,105.599998,106.050003,103.766884,5608400
2023-02-10,105.519997,107.260002,105.470001,107.089996,104.784492,6298600
2023-02-13,107.449997,108.930000,107.279999,108.519997,106.183708,5192400
2023-02-14,107.930000,108.470001,106.699997,107.980003,105.655342,5109400
2023-02-15,107.500000,109.000000,107.260002,109.000000,106.653374,4059100
2023-02-16,107.760002,109.099998,107.410004,107.540001,105.224808,4596800
2023-02-17,106.739998,107.459999,106.230003,107.099998,104.794281,6876400
2023-02-21,105.500000,105.949997,104.709999,104.779999,102.524223,5438000
2023-02-22,105.410004,105.940002,104.389999,104.769997,102.514442,7523700
2023-02-23,105.510002,105.510002,102.629997,103.510002,101.281570,6857900
2023-02-24,102.650002,102.720001,100.820000,101.599998,99.412689,6019700
2023-02-27,102.330002,103.300003,102.150002,102.440002,100.234612,5235100
2023-02-28,101.989998,102.949997,101.900002,102.089996,99.892143,5186500
2023-03-01,102.190002,102.330002,100.910004,101.430000,99.246346,5382200
2023-03-02,101.279999,103.169998,100.940002,103.010002,100.792336,4777600
2023-03-03,103.400002,104.690002,103.010002,104.550003,102.299187,4882100
2023-03-06,104.449997,105.940002,104.440002,104.989998,102.729698,5237100
2023-03-07,104.989998,105.680000,103.120003,103.339996,101.115219,3976300
2023-03-08,102.900002,103.019997,101.730003,102.500000,100.293312,4225500
2023-03-09,102.739998,102.750000,99.959999,100.300003,98.140678,5732300
2023-03-10,100.620003,101.239998,99.029999,99.379997,97.240479,6641900
2023-03-13,98.910004,100.199997,98.370003,99.080002,96.946938,6408200
2023-03-14,100.110001,100.379997,98.470001,99.459999,97.318756,6248800
2023-03-15,98.400002,99.370003,97.279999,99.339996,97.201340,6603300
2023-03-16,99.139999,100.709999,99.029999,100.430000,98.267883,8188600
2023-03-17,99.070000,99.290001,97.839996,98.699997,96.575119,10189700
2023-03-20,99.099998,100.220001,98.930000,99.849998,97.700363,4864000
2023-03-21,100.510002,101.190002,100.139999,100.540001,98.375511,4743700
2023-03-22,100.690002,101.480003,99.059998,99.120003,96.986084,5917700
2023-03-23,99.339996,100.129997,97.519997,98.419998,96.301147,6879200
2023-03-24,98.220001,98.430000,97.190002,98.339996,96.222870,4685400
2023-03-27,98.919998,99.720001,98.580002,98.660004,96.535988,6022200
2023-03-28,98.139999,98.910004,98.080002,98.720001,96.594688,4709800
2023-03-29,99.330002,100.690002,98.739998,100.620003,98.453796,4946600
2023-03-30,101.440002,101.699997,100.650002,101.320000,99.138718,4082600
2023-03-31,101.839996,104.279999,101.839996,104.129997,101.888222,6900100
2023-04-03,104.059998,104.940002,103.669998,104.849998,102.592720,3855400
2023-04-04,104.849998,105.010002,103.349998,104.000000,101.761024,3854400
2023-04-05,103.980003,105.699997,103.930000,104.900002,102.641647,5170900
2023-04-06,104.900002,105.160004,104.019997,104.680000,102.426376,3155700
2023-04-10,103.550003,104.820000,103.070000,104.739998,102.485085,3761600
2023-04-11,105.059998,106.400002,104.919998,105.739998,103.463562,4010600
2023-04-12,106.239998,106.580002,105.349998,105.599998,103.326576,4606000
2023-04-13,106.379997,107.230003,106.250000,106.989998,104.686646,4367600
2023-04-14,106.910004,108.169998,106.849998,107.470001,105.156319,3963300
2023-04-17,107.959999,108.650002,107.559998,108.309998,105.978233,4780700
2023-04-18,108.870003,109.230003,107.730003,107.910004,105.586845,5300500
2023-04-19,107.690002,107.860001,107.080002,107.160004,104.852997,4617800
2023-04-20,106.190002,107.580002,106.190002,107.050003,104.745361,4297200
2023-04-21,107.300003,108.779999,106.660004,108.190002,105.860825,4522800
2023-04-24,108.190002,109.290001,108.040001,109.290001,106.937134,5940700
2023-04-25,108.910004,111.110001,108.830002,109.339996,106.986061,8747100
2023-04-26,109.010002,112.330002,109.010002,111.470001,109.070198,8081600
2023-04-27,111.389999,112.879997,111.180000,112.750000,110.322647,7618500
2023-04-28,112.419998,114.309998,112.290001,114.290001,111.829498,5973400
2023-05-01,114.250000,115.480003,114.250000,114.559998,112.093681,6495900
2023-05-02,114.489998,114.559998,112.849998,114.459999,111.995827,9626400
2023-05-03,109.080002,109.720001,103.800003,103.959999,101.721878,24388600
2023-05-04,104.269997,105.669998,103.800003,104.720001,102.465530,8858100
2023-05-05,105.550003,107.480003,105.379997,107.209999,104.901909,7812000
2023-05-08,107.470001,108.120003,106.930000,107.169998,104.862778,6090700
2023-05-09,106.989998,107.180000,106.400002,106.709999,104.412682,3682400
